iter	Passed	Remaining
7316	29463	51070
7317	29464	51062
7318	29466	51053
7319	29468	51045
7320	29469	51037
7321	29471	51029
7322	29472	51021
7323	29474	51013
7324	29531	51099
7325	29532	51092
7326	29534	51084
7327	29536	51076
7328	29537	51067
7329	29539	51059
7330	29541	51052
7331	29543	51043
7332	29544	51035
7333	29546	51027
7334	29547	51018
7335	29549	51010
7336	29551	51002
7337	29553	50995
7338	29554	50986
7339	29556	50978
7340	29557	50970
7341	29559	50962
7342	29561	50953
7343	29562	50945
7344	29564	50937
7345	29566	50929
7346	29567	50921
7347	29569	50913
7348	29571	50905
7349	29630	50996
7350	29632	50989
7351	29633	50980
7352	29635	50972
7353	29637	50964
7354	29639	50956
7355	29640	50948
7356	29642	50940
7357	29644	50932
7358	29645	50924
7359	29647	50916
7360	29649	50909
7361	29651	50901
7362	29653	50893
7363	29654	50885
7364	29656	50877
7365	29658	50869
7366	29659	50860
7367	29661	50852
7368	29663	50844
7369	29664	50836
7370	29666	50828
7371	29668	50820
7372	29669	50812
7373	29671	50803
7374	29672	50795
7375	29729	50881
7376	29731	50873
7377	29733	50866
7378	29734	50858
7379	29736	50850
7380	29738	50842
7381	29739	50834
7382	29741	50825
7383	29743	50817
7384	29744	50810
7385	29747	50803
7386	29749	50795
7387	29750	50787
7388	29752	50779
7389	29754	50772
7390	29756	50764
7391	29758	50756
7392	29759	50748
7393	29761	50740
7394	29763	50732
7395	29765	50724
7396	29766	50716
7397	29768	50708
7398	29769	50700
7399	29771	50692
7400	29828	50777
7401	29829	50769
7402	29831	50761
7403	29833	50753
7404	29835	50745
7405	29836	50737
7406	29838	50729
7407	29839	50721
7408	29841	50713
7409	29842	50704
7410	29844	50696
7411	29846	50688
7412	29847	50680
7413	29849	50672
7414	29851	50664
7415	29853	50656
7416	29854	50648
7417	29856	50640
7418	29857	50632
7419	29859	50624
7420	29861	50616
7421	29862	50608
7422	29864	50600
7423	29866	50592
7424	29867	50584
7425	29869	50576
7426	29871	50568
7427	29872	50560
7428	29927	50642
7429	29929	50634
7430	29931	50626
7431	29932	50618
7432	29934	50610
7433	29936	50602
7434	29937	50594
7435	29939	50586
7436	29940	50577
7437	29942	50569
7438	29944	50561
7439	29946	50554
7440	29947	50545
7441	29949	50537
7442	29950	50529
7443	29952	50521
7444	29954	50513
7445	29955	50505
7446	29957	50497
7447	29958	50489
7448	29960	50481
7449	29961	50472
7450	29963	50464
7451	29965	50457
7452	29967	50449
7453	30026	50537
7454	30027	50529
7455	30029	50521
7456	30031	50513
7457	30033	50506
7458	30034	50498
7459	30036	50490
7460	30038	50482
7461	30039	50473
7462	30041	50465
7463	30042	50457
7464	30044	50449
7465	30046	50441
7466	30047	50433
7467	30049	50425
7468	30051	50417
7469	30052	50409
7470	30054	50401
7471	30055	50393
7472	30057	50385
7473	30058	50377
7474	30060	50369
7475	30062	50360
7476	30063	50352
7477	30065	50344
7478	30066	50336
7479	30068	50328
7480	30125	50412
7481	30127	50405
7482	30128	50397
7483	30130	50389
7484	30132	50382
7485	30134	50373
7486	30136	50366
7487	30137	50358
7488	30139	50350
7489	30141	50342
7490	30143	50334
7491	30144	50326
7492	30146	50319
7493	30148	50311
7494	30149	50303
7495	30151	50295
7496	30153	50287
7497	30154	50279
7498	30156	50271
7499	30158	50263
7500	30160	50256
7501	30162	50248
7502	30163	50240
7503	30165	50232
7504	30167	50225
7505	30224	50309
7506	30226	50301
7507	30227	50293
7508	30229	50285
7509	30231	50277
7510	30232	50270
7511	30234	50261
7512	30236	50253
7513	30237	50245
7514	30239	50237
7515	30240	50229
7516	30242	50221
7517	30244	50213
7518	30245	50205
7519	30247	50198
7520	30249	50190
7521	30251	50182
7522	30252	50174
7523	30254	50166
7524	30255	50158
7525	30257	50150
7526	30259	50142
7527	30260	50134
7528	30262	50126
7529	30263	50118
7530	30265	50110
7531	30267	50102
7532	30268	50094
7533	30271	50087
7534	30323	50163
7535	30325	50155
7536	30326	50147
7537	30328	50140
7538	30330	50131
7539	30331	50124
7540	30333	50115
7541	30335	50108
7542	30336	50099
7543	30338	50092
7544	30339	50084
7545	30341	50076
7546	30343	50068
7547	30344	50060
7548	30346	50052
7549	30348	50044
7550	30349	50036
7551	30351	50028
7552	30353	50020
7553	30354	50012
7554	30356	50004
7555	30357	49996
7556	30359	49988
7557	30361	49980
7558	30362	49972
7559	30364	49964
7560	30366	49956
7561	30421	50037
7562	30423	50030
7563	30425	50021
7564	30426	50014
7565	30428	50006
7566	30430	49998
7567	30432	49991
7568	30433	49983
7569	30435	49975
7570	30437	49967
7571	30438	49959
7572	30440	49951
7573	30442	49944
7574	30444	49936
7575	30445	49928
7576	30447	49920
7577	30448	49912
7578	30450	49904
7579	30452	49896
7580	30453	49888
7581	30455	49880
7582	30457	49872
7583	30458	49864
7584	30460	49856
7585	30461	49848
7586	30520	49934
7587	30522	49927
7588	30524	49919
7589	30525	49911
7590	30527	49903
7591	30529	49895
7592	30531	49887
7593	30532	49880
7594	30534	49872
7595	30535	49864
7596	30537	49856
7597	30539	49848
7598	30541	49841
7599	30542	49833
7600	30544	49825
7601	30546	49817
7602	30548	49809
7603	30549	49801
7604	30551	49794
7605	30552	49786
7606	30554	49778
7607	30555	49769
7608	30557	49761
7609	30559	49753
7610	30560	49746
7611	30562	49738
7612	30564	49730
7613	30566	49723
7614	30568	49716
7615	30620	49790
7616	30621	49782
7617	30623	49774
7618	30624	49765
7619	30626	49758
7620	30628	49750
7621	30630	49742
7622	30631	49734
7623	30633	49727
7624	30635	49719
7625	30636	49711
7626	30638	49703
7627	30640	49695
7628	30641	49687
7629	30643	49679
7630	30644	49671
7631	30646	49663
7632	30647	49655
7633	30649	49648
7634	30651	49640
7635	30653	49633
7636	30655	49625
7637	30656	49617
7638	30658	49609
7639	30659	49601
7640	30718	49686
7641	30720	49678
7642	30722	49670
7643	30723	49662
7644	30725	49655
7645	30727	49647
7646	30729	49639
7647	30730	49631
7648	30732	49624
7649	30734	49616
7650	30735	49608
7651	30737	49601
7652	30739	49594
7653	30741	49586
7654	30743	49578
7655	30744	49570
7656	30746	49563
7657	30748	49555
7658	30749	49547
7659	30751	49539
7660	30753	49532
7661	30755	49525
7662	30757	49517
7663	30758	49509
7664	30760	49501
7665	30762	49494
7666	30764	49487
7667	30766	49480
7668	30818	49553
7669	30820	49545
7670	30822	49537
7671	30823	49530
7672	30825	49522
7673	30827	49514
7674	30828	49506
7675	30830	49499
7676	30832	49491
7677	30834	49484
7678	30835	49476
7679	30837	49468
7680	30839	49460
7681	30840	49452
7682	30842	49444
7683	30843	49436
7684	30845	49428
7685	30847	49421
7686	30849	49413
7687	30850	49406
7688	30852	49398
7689	30853	49390
7690	30855	49382
7691	30857	49374
7692	30859	49367
7693	30861	49360
7694	30917	49439
7695	30919	49431
7696	30920	49424
7697	30922	49416
7698	30924	49408
7699	30925	49400
7700	30927	49393
7701	30929	49385
7702	30930	49377
7703	30932	49369
7704	30933	49361
7705	30935	49353
7706	30937	49345
7707	30938	49338
7708	30940	49330
7709	30942	49322
7710	30943	49315
7711	30945	49307
7712	30947	49299
7713	30948	49291
7714	30950	49284
7715	30952	49276
7716	30953	49268
7717	30955	49260
7718	30957	49253
7719	30959	49246
7720	31016	49325
7721	31017	49318
7722	31019	49311
7723	31021	49303
7724	31023	49295
7725	31025	49288
7726	31026	49280
7727	31028	49273
7728	31030	49265
7729	31032	49258
7730	31034	49250
7731	31035	49242
7732	31037	49234
7733	31038	49226
7734	31040	49219
7735	31042	49211
7736	31043	49203
7737	31045	49196
7738	31047	49188
7739	31048	49180
7740	31050	49172
7741	31052	49165
7742	31053	49157
7743	31055	49150
7744	31057	49142
7745	31059	49135
7746	31061	49127
7747	31115	49202
7748	31116	49195
7749	31118	49187
7750	31120	49179
7751	31121	49171
7752	31123	49164
7753	31125	49156
7754	31127	49149
7755	31129	49141
7756	31131	49134
7757	31132	49127
7758	31134	49119
7759	31136	49111
7760	31138	49104
7761	31139	49096
7762	31141	49088
7763	31143	49081
7764	31144	49073
7765	31146	49065
7766	31148	49058
7767	31149	49050
7768	31151	49042
7769	31152	49034
7770	31154	49027
7771	31156	49019
7772	31157	49011
7773	31159	49003
7774	31161	48997
7775	31214	49069
7776	31215	49061
7777	31218	49054
7778	31220	49047
7779	31222	49041
7780	31224	49034
7781	31226	49026
7782	31228	49019
7783	31230	49012
7784	31232	49005
7785	31234	48998
7786	31236	48991
7787	31238	48984
7788	31240	48976
7789	31242	48969
7790	31244	48962
7791	31246	48955
7792	31248	48948
7793	31250	48941
7794	31252	48933
7795	31254	48926
7796	31257	48920
7797	31313	48998
7798	31315	48991
7799	31317	48983
7800	31319	48977
7801	31321	48970
7802	31323	48963
7803	31326	48955
7804	31328	48948
7805	31329	48941
7806	31331	48934
7807	31334	48927
7808	31336	48920
7809	31338	48913
7810	31340	48905
7811	31342	48898
7812	31344	48891
7813	31346	48884
7814	31348	48877
7815	31350	48870
7816	31352	48862
7817	31353	48855
7818	31356	48849
7819	31359	48844
7820	31412	48915
7821	31414	48908
7822	31416	48902
7823	31418	48895
7824	31420	48888
7825	31422	48880
7826	31424	48873
7827	31426	48866
7828	31428	48858
7829	31430	48851
7830	31432	48845
7831	31434	48837
7832	31436	48830
7833	31438	48823
7834	31440	48816
7835	31442	48809
7836	31444	48802
7837	31446	48795
7838	31448	48787
7839	31450	48780
7840	31452	48773
7841	31512	48855
7842	31514	48848
7843	31516	48841
7844	31518	48834
7845	31520	48827
7846	31522	48820
7847	31524	48813
7848	31526	48806
7849	31528	48799
7850	31530	48791
7851	31532	48784
7852	31534	48777
7853	31536	48770
7854	31538	48763
7855	31540	48756
7856	31542	48749
7857	31544	48742
7858	31546	48735
7859	31548	48728
7860	31550	48720
7861	31552	48713
7862	31555	48707
7863	31611	48783
7864	31613	48776
7865	31615	48769
7866	31617	48762
7867	31619	48754
7868	31621	48747
7869	31623	48740
7870	31625	48733
7871	31627	48726
7872	31629	48719
7873	31630	48711
7874	31632	48704
7875	31634	48697
7876	31636	48690
7877	31638	48683
7878	31641	48676
7879	31642	48669
7880	31644	48662
7881	31647	48654
7882	31649	48648
7883	31651	48641
7884	31653	48634
7885	31709	48710
7886	31712	48704
7887	31714	48697
7888	31716	48689
7889	31718	48682
7890	31720	48675
7891	31722	48668
7892	31724	48661
7893	31726	48654
7894	31728	48647
7895	31730	48640
7896	31732	48633
7897	31734	48626
7898	31736	48619
7899	31738	48612
7900	31740	48604
7901	31742	48597
7902	31744	48590
7903	31746	48583
7904	31748	48576
7905	31750	48569
7906	31752	48562
7907	31809	48638
7908	31811	48631
7909	31813	48624
7910	31815	48617
7911	31817	48611
7912	31819	48604
7913	31821	48597
7914	31823	48590
7915	31825	48583
7916	31828	48576
7917	31830	48569
7918	31832	48562
7919	31834	48555
7920	31836	48547
7921	31838	48540
7922	31839	48533
7923	31841	48526
7924	31844	48519
7925	31846	48512
7926	31848	48505
7927	31850	48498
7928	31908	48577
7929	31910	48569
7930	31912	48562
7931	31914	48555
7932	31916	48548
7933	31918	48541
7934	31920	48534
7935	31922	48527
7936	31924	48519
7937	31926	48512
7938	31928	48505
7939	31930	48498
7940	31932	48491
7941	31934	48484
7942	31936	48477
7943	31938	48470
7944	31940	48463
7945	31942	48456
7946	31944	48449
7947	31946	48442
7948	31948	48434
7949	31951	48428
7950	32007	48504
7951	32009	48497
7952	32011	48490
7953	32013	48483
7954	32015	48475
7955	32017	48468
7956	32019	48461
7957	32021	48454
7958	32023	48447
7959	32025	48440
7960	32027	48433
7961	32029	48426
7962	32031	48419
7963	32034	48413
7964	32036	48406
7965	32038	48399
7966	32040	48392
7967	32042	48385
7968	32044	48377
7969	32046	48371
7970	32048	48364
7971	32106	48441
7972	32108	48434
7973	32110	48427
7974	32112	48420
7975	32114	48413
7976	32116	48406
7977	32118	48399
7978	32120	48392
7979	32122	48384
7980	32124	48377
7981	32126	48370
7982	32128	48364
7983	32130	48357
7984	32133	48350
7985	32135	48344
7986	32137	48337
7987	32140	48330
7988	32142	48324
7989	32144	48317
7990	32146	48310
7991	32148	48303
7992	32205	48378
7993	32207	48371
7994	32209	48364
7995	32211	48357
7996	32213	48350
7997	32215	48343
7998	32217	48336
7999	32219	48329
8000	32221	48322
8001	32224	48315
8002	32226	48309
8003	32228	48302
8004	32230	48295
8005	32232	48288
8006	32234	48281
8007	32236	48274
8008	32238	48267
8009	32240	48260
8010	32242	48253
8011	32245	48246
8012	32246	48239
8013	32304	48315
8014	32306	48308
8015	32308	48302
8016	32310	48295
8017	32312	48288
8018	32315	48281
8019	32316	48273
8020	32318	48266
8021	32321	48259
8022	32323	48253
8023	32325	48246
8024	32327	48239
8025	32329	48232
8026	32331	48225
8027	32333	48217
8028	32335	48210
8029	32337	48204
8030	32339	48197
8031	32341	48189
8032	32343	48182
8033	32344	48175
8034	32347	48168
8035	32403	48242
8036	32405	48235
8037	32407	48228
8038	32409	48221
8039	32411	48214
8040	32414	48207
8041	32415	48200
8042	32418	48193
8043	32420	48186
8044	32422	48180
8045	32424	48173
8046	32426	48166
8047	32428	48159
8048	32430	48152
8049	32432	48145
8050	32434	48138
8051	32436	48130
8052	32438	48123
8053	32440	48116
8054	32442	48109
8055	32444	48102
8056	32446	48095
8057	32448	48089
8058	32451	48083
8059	32503	48150
8060	32505	48144
8061	32507	48136
8062	32509	48129
8063	32511	48122
8064	32513	48115
8065	32515	48108
8066	32518	48102
8067	32519	48094
8068	32521	48087
8069	32523	48080
8070	32525	48073
8071	32527	48066
8072	32529	48059
8073	32531	48052
8074	32533	48045
8075	32535	48038
8076	32538	48031
8077	32539	48024
8078	32542	48017
8079	32544	48010
8080	32603	48087
8081	32605	48080
8082	32607	48074
8083	32609	48067
8084	32612	48061
8085	32614	48054
8086	32616	48047
8087	32618	48040
8088	32621	48034
8089	32623	48027
8090	32625	48021
8091	32627	48014
8092	32629	48007
8093	32632	48000
8094	32634	47994
8095	32636	47987
8096	32638	47980
8097	32640	47973
8098	32643	47967
8099	32645	47960
8100	32647	47953
8101	32649	47947
8102	32702	48014
8103	32704	48007
8104	32706	48000
8105	32708	47994
8106	32710	47986
8107	32712	47979
8108	32714	47972
8109	32716	47965
8110	32718	47958
8111	32721	47952
8112	32723	47946
8113	32725	47939
8114	32727	47932
8115	32729	47924
8116	32731	47917
8117	32733	47910
8118	32734	47902
8119	32736	47895
8120	32738	47888
8121	32740	47881
8122	32742	47873
8123	32743	47866
8124	32745	47858
8125	32747	47852
8126	32799	47918
8127	32801	47910
8128	32803	47903
8129	32805	47896
8130	32806	47888
8131	32808	47881
8132	32810	47874
8133	32812	47867
8134	32814	47859
8135	32815	47852
8136	32818	47845
8137	32820	47838
8138	32821	47831
8139	32823	47824
8140	32825	47816
8141	32827	47809
8142	32829	47802
8143	32831	47796
8144	32833	47789
8145	32835	47782
8146	32837	47774
8147	32839	47767
8148	32841	47760
8149	32843	47754
8150	32845	47747
8151	32899	47816
8152	32901	47808
8153	32903	47801
8154	32905	47794
8155	32907	47787
8156	32909	47780
8157	32911	47773
8158	32912	47765
8159	32914	47758
8160	32916	47751
8161	32918	47743
8162	32920	47737
8163	32922	47729
8164	32924	47722
8165	32925	47715
8166	32927	47708
8167	32929	47700
8168	32931	47693
8169	32933	47686
8170	32934	47679
8171	32936	47672
8172	32938	47664
8173	32940	47657
8174	32942	47650
8175	32997	47720
8176	32999	47713
8177	33001	47706
8178	33002	47698
8179	33004	47691
8180	33006	47683
8181	33008	47676
8182	33010	47669
8183	33012	47662
8184	33013	47655
8185	33015	47648
8186	33017	47640
8187	33019	47633
8188	33021	47626
8189	33023	47619
8190	33024	47612
8191	33026	47604
8192	33029	47598
8193	33030	47591
8194	33032	47584
8195	33034	47577
8196	33037	47570
8197	33039	47564
8198	33040	47556
8199	33096	47626
8200	33099	47620
8201	33101	47614
8202	33104	47608
8203	33106	47602
8204	33109	47595
8205	33111	47589
8206	33114	47583
8207	33116	47576
8208	33118	47570
8209	33121	47563
8210	33123	47557
8211	33126	47551
8212	33128	47544
8213	33131	47538
8214	33133	47532
8215	33136	47526
8216	33138	47519
8217	33140	47512
8218	33196	47582
8219	33198	47576
8220	33201	47570
8221	33203	47564
8222	33205	47557
8223	33208	47551
8224	33210	47544
8225	33212	47538
8226	33215	47531
8227	33217	47525
8228	33219	47518
8229	33222	47512
8230	33224	47505
8231	33226	47499
8232	33228	47492
8233	33231	47485
8234	33233	47478
8235	33235	47472
8236	33238	47466
8237	33241	47461
8238	33294	47527
8239	33297	47521
8240	33299	47514
8241	33301	47507
8242	33303	47501
8243	33306	47494
8244	33308	47488
8245	33310	47481
8246	33313	47475
8247	33315	47468
8248	33317	47461
8249	33319	47455
8250	33322	47448
8251	33324	47442
8252	33326	47435
8253	33328	47428
8254	33330	47422
8255	33333	47415
8256	33335	47409
8257	33338	47403
8258	33394	47473
8259	33396	47466
8260	33399	47460
8261	33401	47454
8262	33403	47447
8263	33406	47441
8264	33408	47434
8265	33410	47428
8266	33412	47421
8267	33415	47415
8268	33417	47408
8269	33419	47402
8270	33422	47395
8271	33424	47389
8272	33426	47382
8273	33428	47375
8274	33431	47369
8275	33433	47363
8276	33435	47356
8277	33493	47427
8278	33495	47421
8279	33497	47413
8280	33499	47407
8281	33501	47400
8282	33503	47393
8283	33505	47386
8284	33507	47379
8285	33509	47372
8286	33511	47365
8287	33513	47358
8288	33515	47352
8289	33517	47345
8290	33519	47337
8291	33521	47330
8292	33523	47323
8293	33525	47317
8294	33527	47310
8295	33529	47303
8296	33531	47296
8297	33533	47289
8298	33536	47283
8299	33592	47352
8300	33594	47346
8301	33596	47339
8302	33598	47332
8303	33600	47325
8304	33602	47318
8305	33604	47311
8306	33606	47304
8307	33608	47297
8308	33610	47290
8309	33612	47283
8310	33614	47277
8311	33616	47269
8312	33618	47262
8313	33620	47255
8314	33622	47248
8315	33624	47242
8316	33626	47235
8317	33628	47228
8318	33630	47221
8319	33632	47214
8320	33634	47208
8321	33691	47277
8322	33693	47270
8323	33695	47264
8324	33697	47257
8325	33699	47250
8326	33701	47243
8327	33703	47236
8328	33705	47230
8329	33707	47223
8330	33709	47216
8331	33711	47209
8332	33713	47202
8333	33716	47196
8334	33718	47189
8335	33719	47181
8336	33721	47174
8337	33723	47167
8338	33725	47160
8339	33727	47153
8340	33729	47146
8341	33731	47139
8342	33732	47132
8343	33734	47125
8344	33791	47194
8345	33793	47187
8346	33795	47180
8347	33796	47173
8348	33798	47165
8349	33800	47158
8350	33802	47151
8351	33804	47144
8352	33805	47137
8353	33807	47130
8354	33809	47122
8355	33811	47115
8356	33813	47108
8357	33815	47101
8358	33817	47094
8359	33818	47087
8360	33820	47080
8361	33822	47073
8362	33824	47066
8363	33826	47058
8364	33828	47051
8365	33829	47044
8366	33831	47037
8367	33833	47030
8368	33889	47098
8369	33891	47091
8370	33893	47085
8371	33896	47078
8372	33898	47072
8373	33900	47065
8374	33903	47059
8375	33905	47052
8376	33907	47046
8377	33909	47039
8378	33911	47032
8379	33913	47026
8380	33915	47019
8381	33918	47012
8382	33920	47006
8383	33922	46999
8384	33924	46992
8385	33926	46986
8386	33929	46979
8387	33931	46973
8388	33933	46965
8389	33935	46958
8390	33988	47023
8391	33990	47015
8392	33991	47008
8393	33993	47000
8394	33994	46993
8395	33996	46986
8396	33998	46979
8397	34000	46971
8398	34001	46964
8399	34003	46957
8400	34004	46949
8401	34006	46942
8402	34008	46934
8403	34009	46927
8404	34011	46919
8405	34012	46912
8406	34014	46905
8407	34017	46898
8408	34018	46891
8409	34020	46884
