iter	MAE	RMSE
16736	108753.7101	145670.3571
16737	108751.152	145666.7615
16738	108746.2935	145657.4904
16739	108741.884	145648.9242
16740	108739.7666	145645.0907
16741	108734.8727	145639.2755
16742	108732.8916	145634.2863
16743	108729.0708	145629.2308
16744	108728.3202	145628.3509
16745	108727.2752	145627.4859
16746	108725.2208	145624.9586
16747	108723.31	145620.9929
16748	108721.8772	145618.9599
16749	108718.2179	145615.3783
16750	108717.5252	145614.414
16751	108714.3544	145610.7265
16752	108711.8967	145607.0474
16753	108711.285	145606.5272
16754	108709.7558	145604.874
16755	108707.7913	145602.4882
16756	108704.3434	145599.0784
16757	108702.4951	145595.2472
16758	108699.0451	145591.2087
16759	108694.9953	145585.2894
16760	108692.4125	145582.0196
16761	108690.8441	145576.8585
16762	108688.3936	145573.3395
16763	108682.0682	145565.1865
16764	108680.1917	145562.3789
16765	108678.5838	145560.7594
16766	108676.2312	145556.9632
16767	108672.0151	145551.6846
16768	108669.387	145548.8565
16769	108664.3926	145542.078
16770	108661.7198	145539.0846
16771	108655.4839	145530.2585
16772	108654.0757	145528.0721
16773	108651.918	145524.792
16774	108650.3281	145522.1601
16775	108648.3369	145520.1901
16776	108644.7635	145515.5875
16777	108641.0607	145509.9651
16778	108637.0771	145505.0634
16779	108634.5687	145501.334
16780	108627.6462	145492.1162
16781	108625.0537	145486.6081
16782	108620.8328	145482.4011
16783	108617.7948	145478.5585
16784	108613.3712	145473.1634
16785	108610.7802	145469.6843
16786	108608.5302	145466.1525
16787	108603.9298	145458.8702
16788	108598.377	145451.9391
16789	108597.1253	145448.4165
16790	108592.4584	145440.6301
16791	108591.7727	145439.7846
16792	108589.929	145436.4502
16793	108586.3127	145432.9718
16794	108582.2582	145427.3655
16795	108580.5868	145424.4176
16796	108578.6328	145422.2483
16797	108576.294	145419.6282
16798	108572.9109	145416.4572
16799	108572.3031	145415.9435
16800	108567.7295	145410.9062
16801	108566.9194	145409.8814
16802	108563.589	145405.5061
16803	108562.3108	145404.3387
16804	108559.9877	145401.4655
16805	108556.6201	145397.3896
16806	108553.1674	145392.3278
16807	108548.3334	145386.5754
16808	108544.2314	145380.4529
16809	108542.0206	145376.9442
16810	108540.6552	145374.7425
16811	108539.593	145372.7592
16812	108537.7259	145370.0689
16813	108535.5367	145366.5776
16814	108531.9039	145363.0415
16815	108527.297	145357.8056
16816	108524.4373	145353.1178
16817	108520.2576	145346.9914
16818	108516.2797	145341.091
16819	108513.7483	145338.2847
16820	108510.6216	145332.9077
16821	108508.1548	145330.3071
16822	108504.007	145325.1177
16823	108499.9556	145320.8836
16824	108499.4296	145319.8924
16825	108496.1261	145314.1956
16826	108494.6124	145312.1303
16827	108491.7223	145307.5751
16828	108489.2897	145303.983
16829	108486.4718	145298.6715
16830	108483.5676	145290.6002
16831	108478.4848	145285.4736
16832	108474.3083	145280.188
16833	108472.4197	145276.2908
16834	108468.6033	145271.8261
16835	108467.7735	145271.0494
16836	108464.5539	145264.7572
16837	108463.5978	145263.4193
16838	108459.7235	145257.9218
16839	108457.6319	145254.9318
16840	108456.7462	145254.2969
16841	108455.4293	145252.0858
16842	108450.1732	145246.6772
16843	108449.4509	145245.8004
16844	108443.0207	145237.208
16845	108437.9179	145231.6053
16846	108433.7024	145225.3768
16847	108430.7169	145220.439
16848	108427.0702	145214.9585
16849	108423.9306	145211.3357
16850	108419.3338	145204.8456
16851	108417.6715	145203.4656
16852	108413.9457	145198.8187
16853	108412.4307	145196.8126
16854	108408.0936	145190.5672
16855	108403.3394	145183.6436
16856	108401.6398	145180.1032
16857	108398.4884	145176.4009
16858	108395.3091	145171.2577
16859	108392.8388	145168.7406
16860	108390.1575	145164.5156
16861	108387.909	145159.0492
16862	108383.1527	145152.1146
16863	108380.4574	145148.0711
16864	108379.4929	145146.7788
16865	108376.4079	145142.9727
16866	108373.9956	145138.6327
16867	108371.294	145134.8647
16868	108368.1504	145130.9362
16869	108366.9201	145128.8666
16870	108361.9427	145122.7976
16871	108359.9821	145120.3953
16872	108358.7276	145119.0111
16873	108354.7799	145114.2038
16874	108352.7727	145111.9373
16875	108351.0381	145109.9702
16876	108347.4211	145105.1686
16877	108345.6097	145102.7798
16878	108340.45	145095.7861
16879	108339.9029	145095.1771
16880	108338.9176	145093.6566
16881	108338.4458	145093.0997
16882	108336.5136	145090.5881
16883	108332.1763	145085.309
16884	108330.2407	145083.144
16885	108329.2217	145081.8316
16886	108327.1369	145078.8035
16887	108323.9218	145075.1213
16888	108319.2348	145069.3199
16889	108317.9197	145067.0073
16890	108313.0941	145061.3448
16891	108310.9331	145058.1248
16892	108307.0461	145053.7053
16893	108302.245	145048.5393
16894	108298.4341	145044.7578
16895	108295.4534	145040.1595
16896	108289.0933	145030.5473
16897	108285.6762	145026.578
16898	108283.6204	145024.3176
16899	108281.3905	145019.5608
16900	108277.261	145013.3413
16901	108272.5729	145007.9242
16902	108269.7554	145002.9457
16903	108265.402	144998.0675
16904	108264.3146	144995.5121
16905	108263.2475	144993.8044
16906	108262.3754	144992.8112
16907	108259.4747	144989.5758
16908	108256.7182	144985.8389
16909	108251.5347	144978.4423
16910	108247.3569	144972.0569
16911	108243.863	144966.361
16912	108241.2298	144963.6869
16913	108238.5774	144959.0154
16914	108235.4358	144955.4662
16915	108231.0025	144949.7829
16916	108225.7617	144943.18
16917	108222.2676	144936.9145
16918	108218.6342	144932.037
16919	108217.2012	144930.2169
16920	108214.1201	144923.6277
16921	108209.267	144917.2397
16922	108207.4079	144915.1967
16923	108204.5722	144910.2449
16924	108201.7476	144906.0759
16925	108196.7712	144900.7876
16926	108191.0544	144893.3866
16927	108188.0753	144889.6269
16928	108183.4793	144883.0668
16929	108182.2166	144880.9125
16930	108178.651	144874.8031
16931	108176.8734	144873.0581
16932	108176.0124	144871.958
16933	108173.9693	144867.144
16934	108168.3722	144859.3019
16935	108167.2996	144858.215
16936	108166.5113	144857.4681
16937	108165.6373	144856.5476
16938	108160.2981	144849.6008
16939	108156.3938	144844.6562
16940	108153.1513	144839.6633
16941	108151.3607	144837.376
16942	108146.9537	144832.7464
16943	108145.0264	144829.6883
16944	108138.3289	144819.5355
16945	108136.97	144818.2307
16946	108135.4313	144816.4334
16947	108131.9572	144811.6309
16948	108130.1875	144809.1747
16949	108125.0407	144803.2768
16950	108123.603	144802.0278
16951	108118.8257	144794.0875
16952	108117.2682	144791.8989
16953	108115.1796	144789.3716
16954	108113.3123	144786.83
16955	108111.5314	144783.7792
16956	108108.0015	144777.941
16957	108104.348	144772.9617
16958	108102.4287	144771.2108
16959	108101.8519	144770.5976
16960	108097.1973	144765.6301
16961	108094.7294	144762.7223
16962	108093.0876	144760.8765
16963	108089.9753	144755.8915
16964	108087.503	144752.1891
16965	108083.1996	144745.9573
16966	108080.9507	144742.8583
16967	108078.4204	144738.8664
16968	108074.5585	144732.2849
16969	108071.7393	144728.7284
16970	108070.8434	144727.6547
16971	108066.6195	144718.1951
16972	108059.2436	144708.0006
16973	108057.7894	144706.1748
16974	108053.3044	144700.65
16975	108051.8624	144698.2958
16976	108048.9168	144694.1068
16977	108046.8228	144691.1106
16978	108045.0338	144689.2641
16979	108043.3264	144685.2249
16980	108040.2328	144682.118
16981	108038.7388	144680.8243
16982	108035.2365	144675.3967
16983	108034.4381	144672.6931
16984	108032.9542	144670.6405
16985	108030.0213	144665.3342
16986	108029.2021	144663.0957
16987	108028.6254	144662.4824
16988	108024.3103	144657.6175
16989	108020.7461	144651.2569
16990	108019.2146	144649.4925
16991	108017.7224	144648.1063
16992	108016.7169	144647.1086
16993	108016.2127	144646.8589
16994	108015.5151	144646.0492
16995	108011.5028	144641.0158
16996	108009.3191	144637.8636
16997	108005.8365	144633.1201
16998	108002.8613	144630.1888
16999	108001.5835	144628.5907
17000	107999.8093	144625.535
17001	107998.3494	144623.0877
17002	107995.6787	144619.0397
17003	107994.2067	144616.1971
17004	107989.9071	144610.0665
17005	107989.9523	144608.6974
17006	107987.6422	144604.7343
17007	107985.2257	144600.6623
17008	107980.9238	144594.7679
17009	107977.8642	144590.6865
17010	107973.9577	144584.8859
17011	107970.531	144580.0107
17012	107967.664	144576.3875
17013	107966.128	144573.1378
17014	107964.4416	144570.775
17015	107956.7831	144560.6414
17016	107952.0824	144554.1673
17017	107949.98	144550.3912
17018	107944.3041	144541.4031
17019	107941.9351	144537.2984
17020	107939.3258	144533.7881
17021	107936.66	144529.818
17022	107933.5408	144525.1447
17023	107931.1141	144521.7719
17024	107929.1733	144519.526
17025	107928.3275	144516.5677
17026	107923.0098	144511.3103
17027	107921.3977	144507.7281
17028	107920.1802	144506.3058
17029	107916.3557	144502.2836
17030	107915.6597	144501.4961
17031	107911.9059	144496.069
17032	107910.0571	144493.8165
17033	107908.5149	144492.1147
17034	107905.4817	144487.7045
17035	107903.9994	144486.0154
17036	107903.5639	144485.7033
17037	107901.3098	144483.3296
17038	107897.7014	144478.8315
17039	107892.6399	144472.3149
17040	107891.0139	144470.5099
17041	107888.3766	144467.13
17042	107886.1626	144464.6094
17043	107881.6745	144458.7754
17044	107877.0634	144453.5231
17045	107871.0473	144445.1721
17046	107865.004	144437.0068
17047	107861.6571	144432.8254
17048	107859.3697	144430.1176
17049	107856.5274	144425.4938
17050	107853.97	144423.0722
17051	107850.605	144418.9026
17052	107848.0307	144415.2268
17053	107844.3359	144410.4412
17054	107842.4984	144407.7938
17055	107839.0354	144404.2962
17056	107835.9864	144400.1193
17057	107833.1248	144396.9306
17058	107831.0836	144391.6421
17059	107828.5143	144388.5792
17060	107826.7788	144385.6579
17061	107823.8223	144381.0158
17062	107820.7307	144376.4811
17063	107818.2924	144372.7588
17064	107815.1522	144367.8113
17065	107810.7936	144362.2456
17066	107807.3288	144357.8646
17067	107803.2993	144351.1558
17068	107801.311	144349.0472
17069	107798.4805	144345.936
17070	107798.541	144344.3747
17071	107794.662	144339.6224
17072	107791.7966	144336.8619
17073	107788.3308	144333.4102
17074	107782.3717	144324.6603
17075	107780.0546	144321.3265
17076	107776.0698	144314.9666
17077	107772.6764	144310.5352
17078	107769.1958	144305.2815
17079	107764.8005	144298.8866
17080	107762.2446	144294.8299
17081	107760.0533	144292.2779
17082	107755.8379	144287.4818
17083	107752.4545	144283.5642
17084	107751.0928	144280.8622
17085	107748.7015	144277.0759
17086	107745.5959	144273.3183
17087	107743.5486	144269.7574
17088	107740.4386	144266.2003
17089	107739.8592	144265.5527
17090	107736.8353	144259.7157
17091	107733.0846	144254.6927
17092	107726.7082	144247.7493
17093	107724.6791	144244.457
17094	107718.9422	144236.4906
17095	107718.8462	144235.5363
17096	107713.8834	144230.0772
17097	107711.8283	144227.4063
17098	107710.0322	144224.9217
17099	107707.8075	144222.4133
17100	107703.855	144216.6803
17101	107702.0461	144212.9653
17102	107700.3308	144211.0002
17103	107696.967	144207.638
17104	107695.034	144205.7671
17105	107691.6486	144201.9936
17106	107690.9232	144200.5946
17107	107688.6479	144195.8046
17108	107686.4053	144192.7545
17109	107684.5333	144189.969
17110	107677.031	144179.8642
17111	107676.0732	144177.2125
17112	107673.4568	144173.8896
17113	107668.9448	144168.5857
17114	107663.6537	144161.416
17115	107662.0177	144159.3356
17116	107660.3352	144157.1308
17117	107655.6556	144150.3061
17118	107650.8168	144145.4314
17119	107648.1838	144141.8393
17120	107646.1926	144138.2894
17121	107643.0026	144134.1175
17122	107641.398	144130.0742
17123	107637.0249	144124.9582
17124	107635.0689	144122.5077
17125	107632.7055	144119.9067
17126	107628.3243	144114.8672
17127	107626.1891	144111.9559
17128	107624.9337	144110.4141
17129	107621.0452	144106.0843
17130	107616.963	144101.1362
17131	107614.1751	144097.2589
17132	107606.9882	144086.7426
17133	107603.8255	144081.0723
17134	107599.2264	144074.2247
17135	107597.517	144072.2472
17136	107595.9163	144070.1442
17137	107594.7972	144068.8764
17138	107590.8357	144064.3397
17139	107585.6127	144056.7257
17140	107583.783	144054.2673
17141	107580.7637	144049.7327
17142	107580.4656	144049.4962
17143	107578.4878	144046.5166
17144	107577.3346	144045.3741
17145	107572.4405	144038.6483
17146	107569.4643	144034.2322
17147	107568.0095	144031.9427
17148	107566.3401	144028.7169
17149	107562.5697	144022.8757
17150	107561.3413	144021.2346
17151	107560.3056	144019.8598
17152	107554.9029	144013.7692
17153	107550.9789	144007.594
17154	107548.1824	144002.284
17155	107544.6906	143998.2323
17156	107540.791	143993.3106
17157	107537.9879	143990.5747
17158	107533.442	143983.2428
17159	107531.2065	143978.9976
17160	107528.3282	143974.1729
17161	107522.9372	143966.3755
17162	107518.1331	143960.1639
17163	107516.0034	143957.1841
17164	107512.8802	143952.2067
17165	107508.3859	143946.433
17166	107505.4875	143942.5019
17167	107504.333	143938.7046
17168	107502.4229	143935.9382
17169	107500.2455	143932.6964
17170	107497.3558	143929.0707
17171	107496.3221	143928.423
17172	107492.4641	143922.9458
17173	107488.5971	143917.3014
17174	107484.88	143912.1825
17175	107484.0524	143911.2431
17176	107481.822	143906.9292
17177	107476.2914	143899.3727
17178	107474.4294	143897.6394
17179	107470.1701	143889.6922
17180	107467.7378	143886.7361
17181	107462.1634	143879.3851
17182	107457.4542	143872.7446
17183	107455.6307	143870.268
17184	107454.4732	143864.9034
17185	107453.2632	143863.6822
17186	107449.0724	143857.8277
17187	107446.0655	143853.5123
17188	107441.9606	143847.7197
17189	107440.1988	143845.25
17190	107436.1626	143839.9862
17191	107433.0172	143836.6448
17192	107430.4033	143832.4412
17193	107426.5671	143827.9802
17194	107424.7043	143825.868
17195	107420.5945	143819.9392
17196	107415.1734	143813.3278
17197	107412.5662	143811.2169
17198	107409.3424	143806.7714
17199	107407.8054	143799.9717
17200	107405.1768	143796.7188
17201	107404.3361	143795.4781
17202	107398.8903	143790.1646
17203	107395.8037	143785.5857
17204	107393.5761	143782.6216
17205	107391.9639	143779.5761
17206	107387.1598	143773.194
17207	107385.913	143767.9093
17208	107383.1183	143764.5298
17209	107381.2594	143761.821
17210	107377.8473	143757.6267
17211	107375.6071	143753.9744
17212	107371.8451	143746.6819
17213	107369.6485	143743.6845
17214	107366.3595	143738.9758
17215	107364.4179	143736.7753
17216	107361.1049	143732.2563
17217	107358.7241	143728.5736
17218	107357.0379	143726.6778
17219	107353.9122	143723.358
17220	107350.2782	143719.7315
17221	107344.6198	143711.6813
17222	107340.4429	143704.7742
17223	107337.7754	143701.4882
17224	107333.9991	143695.0665
17225	107328.5629	143687.9582
17226	107324.6628	143682.1803
17227	107321.5412	143678.325
17228	107319.8357	143676.088
17229	107315.997	143670.2453
17230	107313.1171	143665.6429
17231	107308.1765	143658.9986
17232	107306.775	143657.6775
17233	107302.9452	143652.5721
17234	107300.2726	143648.9226
17235	107299.0215	143647.3716
17236	107295.343	143641.7175
17237	107290.4521	143635.6874
17238	107287.3642	143632.8027
17239	107285.9258	143630.5569
17240	107281.696	143624.7304
17241	107280.4053	143622.9785
17242	107275.5357	143617.3197
17243	107274.6573	143615.7098
17244	107272.9036	143613.6185
17245	107269.1576	143610.0644
17246	107265.7668	143606.1381
17247	107262.7186	143601.6727
17248	107259.3874	143597.8118
17249	107256.2887	143594.3036
17250	107255.6079	143592.86
17251	107251.2681	143588.2507
17252	107247.6866	143583.756
17253	107244.2285	143579.3174
17254	107242.941	143577.5044
17255	107242.2188	143576.4167
17256	107239.5878	143572.0649
17257	107238.6489	143570.5606
17258	107235.8968	143565.9915
17259	107233.742	143561.3287
17260	107231.0105	143557.4031
17261	107230.821	143557.2857
17262	107229.8435	143555.9946
17263	107228.0086	143553.475
17264	107221.0458	143544.8421
17265	107214.8912	143538.3685
17266	107212.9246	143536.636
17267	107211.4923	143534.9284
17268	107207.7369	143530.0451
17269	107203.9266	143525.8207
17270	107202.026	143522.0749
17271	107199.3252	143518.9305
17272	107197.3331	143515.1465
17273	107195.2474	143511.5071
17274	107191.8144	143507.19
17275	107184.1818	143496.7095
17276	107181.6295	143493.7315
17277	107180.6079	143492.4522
17278	107176.6965	143488.1288
17279	107174.2909	143483.9361
17280	107168.3779	143475.5379
17281	107166.9799	143473.1175
17282	107164.7994	143470.801
17283	107161.5554	143464.6875
17284	107160.0107	143462.5134
17285	107152.4885	143453.3609
17286	107145.0982	143443.8726
17287	107144.1215	143442.689
17288	107141.3025	143438.4384
17289	107139.5525	143436.2669
17290	107138.8976	143435.6547
17291	107135.0117	143431.7851
17292	107131.5203	143425.8059
17293	107129.1772	143421.6254
17294	107127.4724	143417.9932
17295	107122.4939	143411.1524
17296	107119.3738	143407.4503
17297	107117.8359	143405.0168
17298	107116.9272	143403.8207
17299	107114.2506	143398.1501
17300	107107.9077	143387.7092
17301	107105.2639	143384.926
17302	107101.239	143376.5553
